  0.260000000000E+02  0.216964942461E+04  0.100000000000E+01  0.140975645519E+06  0.214437102114E-02
  0.261000003815E+02  0.217240501676E+04  0.100000000000E+01  0.141129524487E+06  0.214134831212E-02
  0.262000007629E+02  0.217514240116E+04  0.100000000000E+01  0.141282323971E+06  0.213832547647E-02
  0.263000011444E+02  0.217786177091E+04  0.100000000000E+01  0.141434056011E+06  0.213530270948E-02
  0.263999996185E+02  0.218056331623E+04  0.100000000000E+01  0.141584732458E+06  0.213228020099E-02
  0.265000000000E+02  0.218324722452E+04  0.100000000000E+01  0.141734364979E+06  0.212925813553E-02
  0.266000003815E+02  0.218591368040E+04  0.100000000000E+01  0.141882965062E+06  0.212623669247E-02
  0.267000007629E+02  0.218856286578E+04  0.100000000000E+01  0.142030544020E+06  0.212321604615E-02
  0.268000011444E+02  0.219119495989E+04  0.100000000000E+01  0.142177112992E+06  0.212019636603E-02
  0.268999996185E+02  0.219381013934E+04  0.100000000000E+01  0.142322682947E+06  0.211717781681E-02
  0.270000000000E+02  0.219640857818E+04  0.100000000000E+01  0.142467264689E+06  0.211416055858E-02
  0.271000003815E+02  0.219899044793E+04  0.100000000000E+01  0.142610868859E+06  0.211114474692E-02
  0.272000007629E+02  0.220155591766E+04  0.100000000000E+01  0.142753505940E+06  0.210813053302E-02
  0.273000011444E+02  0.220410515398E+04  0.100000000000E+01  0.142895186254E+06  0.210511806384E-02
